year,sex,cause,qimd,agegroup,deaths
2013,2,I600,2,65-69,1
2013,2,I600,3,50-54,1
2013,2,I600,3,70-74,1
2013,2,I600,3,75-79,1
2013,2,I600,4,80-84,1
2013,2,I601,1,40-44,1
2013,2,I601,1,45-49,1
2013,2,I601,1,50-54,2
2013,2,I601,1,60-64,1
2013,2,I601,1,80-84,1
2013,2,I601,2,50-54,1
2013,2,I601,2,55-59,2
2013,2,I601,2,60-64,1
2013,2,I601,2,70-74,1
2013,2,I601,2,80-84,1
2013,2,I601,3,40-44,1
2013,2,I601,3,55-59,1
2013,2,I601,3,75-79,2
2013,2,I601,3,80-84,1
2013,2,I601,4,50-54,1
2013,2,I601,4,70-74,1
2013,2,I601,5,45-49,2
2013,2,I601,5,75-79,1
2013,2,I602,1,50-54,1
2013,2,I602,2,30-34,1
2013,2,I602,2,80-84,1
2013,2,I602,4,75-79,1
2013,2,I602,5,70-74,1
2013,2,I602,5,80-84,1
2013,2,I603,3,50-54,1
2013,2,I603,5,70-74,1
2013,2,I606,1,45-49,1
2013,2,I606,1,55-59,1
2013,2,I606,1,60-64,1
2013,2,I606,1,65-69,1
2013,2,I606,1,75-79,1
2013,2,I606,1,90+,1
2013,2,I606,2,45-49,1
2013,2,I606,2,50-54,1
2013,2,I606,2,55-59,1
2013,2,I606,3,65-69,1
2013,2,I606,3,75-79,1
2013,2,I606,4,55-59,1
2013,2,I606,4,60-64,1
2013,2,I606,4,65-69,1
2013,2,I606,4,80-84,3
2013,2,I606,5,55-59,1
2013,2,I606,5,70-74,1
2013,2,I606,5,85-89,1
2013,2,I607,1,35-39,1
2013,2,I607,1,40-44,1
2013,2,I607,1,45-49,3
2013,2,I607,1,50-54,1
2013,2,I607,1,55-59,2
2013,2,I607,1,60-64,1
2013,2,I607,1,65-69,3
2013,2,I607,1,75-79,2
2013,2,I607,1,85-89,1
2013,2,I607,1,90+,3
2013,2,I607,2,45-49,2
2013,2,I607,2,55-59,2
2013,2,I607,2,60-64,1
2013,2,I607,2,65-69,2
2013,2,I607,2,70-74,1
2013,2,I607,2,75-79,4
2013,2,I607,2,80-84,3
2013,2,I607,2,85-89,3
2013,2,I607,3,20-24,1
2013,2,I607,3,40-44,1
2013,2,I607,3,55-59,3
2013,2,I607,3,60-64,2
2013,2,I607,3,70-74,3
2013,2,I607,3,85-89,1
2013,2,I607,4,45-49,1
2013,2,I607,4,50-54,2
2013,2,I607,4,65-69,4
2013,2,I607,4,75-79,2
2013,2,I607,4,80-84,3
2013,2,I607,4,85-89,2
2013,2,I607,5,40-44,1
2013,2,I607,5,50-54,2
2013,2,I607,5,55-59,3
2013,2,I607,5,65-69,5
2013,2,I607,5,70-74,1
2013,2,I607,5,75-79,3
2013,2,I607,5,80-84,4
2013,2,I607,5,85-89,3
2013,2,I608,1,15-19,1
2013,2,I608,1,20-24,1
2013,2,I608,1,30-34,1
2013,2,I608,1,65-69,2
2013,2,I608,2,40-44,1
2013,2,I608,2,50-54,2
2013,2,I608,2,75-79,2
2013,2,I608,2,85-89,1
2013,2,I608,3,25-29,1
2013,2,I608,3,45-49,1
2013,2,I608,3,65-69,1
2013,2,I608,3,85-89,1
2013,2,I608,4,15-19,1
2013,2,I608,4,25-29,1
2013,2,I608,4,45-49,1
2013,2,I608,4,50-54,1
2013,2,I608,4,55-59,1
2013,2,I608,4,65-69,1
2013,2,I608,4,70-74,1
2013,2,I608,5,65-69,1
2013,2,I609,1,05-09,1
2013,2,I609,1,15-19,2
2013,2,I609,1,25-29,2
2013,2,I609,1,30-34,6
2013,2,I609,1,35-39,4
2013,2,I609,1,40-44,6
2013,2,I609,1,45-49,9
2013,2,I609,1,50-54,12
2013,2,I609,1,55-59,18
2013,2,I609,1,60-64,12
2013,2,I609,1,65-69,21
2013,2,I609,1,70-74,17
2013,2,I609,1,75-79,16
2013,2,I609,1,80-84,20
2013,2,I609,1,85-89,14
2013,2,I609,1,90+,5
2013,2,I609,2,35-39,4
2013,2,I609,2,40-44,10
2013,2,I609,2,45-49,14
2013,2,I609,2,50-54,17
2013,2,I609,2,55-59,18
2013,2,I609,2,60-64,22
2013,2,I609,2,65-69,15
2013,2,I609,2,70-74,11
2013,2,I609,2,75-79,25
2013,2,I609,2,80-84,24
2013,2,I609,2,85-89,10
2013,2,I609,2,90+,12
2013,2,I609,3,25-29,2
2013,2,I609,3,30-34,1
2013,2,I609,3,35-39,5
2013,2,I609,3,40-44,6
2013,2,I609,3,45-49,5
2013,2,I609,3,50-54,6
2013,2,I609,3,55-59,12
2013,2,I609,3,60-64,21
2013,2,I609,3,65-69,24
2013,2,I609,3,70-74,12
2013,2,I609,3,75-79,21
2013,2,I609,3,80-84,21
2013,2,I609,3,85-89,24
2013,2,I609,3,90+,12
2013,2,I609,4,10-14,1
2013,2,I609,4,01-04,1
2013,2,I609,4,15-19,1
2013,2,I609,4,30-34,2
2013,2,I609,4,35-39,2
2013,2,I609,4,40-44,1
2013,2,I609,4,45-49,10
2013,2,I609,4,50-54,12
2013,2,I609,4,55-59,18
2013,2,I609,4,60-64,7
2013,2,I609,4,65-69,19
2013,2,I609,4,70-74,15
2013,2,I609,4,75-79,32
2013,2,I609,4,80-84,21
2013,2,I609,4,85-89,17
2013,2,I609,4,90+,10
2013,2,I609,5,20-24,1
2013,2,I609,5,25-29,1
2013,2,I609,5,30-34,1
2013,2,I609,5,35-39,1
2013,2,I609,5,40-44,5
2013,2,I609,5,45-49,9
2013,2,I609,5,50-54,11
2013,2,I609,5,55-59,8
2013,2,I609,5,60-64,14
2013,2,I609,5,65-69,24
2013,2,I609,5,70-74,21
2013,2,I609,5,75-79,23
2013,2,I609,5,80-84,20
2013,2,I609,5,85-89,17
2013,2,I609,5,90+,13
2013,2,I610,1,45-49,1
2013,2,I610,1,65-69,1
2013,2,I610,1,80-84,1
2013,2,I610,1,85-89,1
2013,2,I610,1,90+,1
2013,2,I610,2,75-79,2
2013,2,I610,3,90+,2
2013,2,I610,4,80-84,1
2013,2,I610,5,80-84,2
2013,2,I611,1,65-69,1
2013,2,I611,1,80-84,1
2013,2,I611,1,85-89,1
2013,2,I611,2,75-79,2
2013,2,I611,3,80-84,2
2013,2,I611,3,85-89,3
2013,2,I611,3,90+,3
2013,2,I611,4,75-79,1
2013,2,I611,4,80-84,1
2013,2,I611,4,85-89,3
2013,2,I611,4,90+,5
2013,2,I611,5,75-79,1
2013,2,I611,5,80-84,1
2013,2,I611,5,85-89,3
2013,2,I611,5,90+,2
2013,2,I612,1,70-74,1
2013,2,I612,1,75-79,2
2013,2,I612,1,80-84,2
2013,2,I612,2,85-89,1
2013,2,I612,3,80-84,1
2013,2,I612,3,85-89,1
2013,2,I612,5,70-74,1
2013,2,I612,5,90+,1
2013,2,I613,1,65-69,1
2013,2,I613,1,70-74,1
2013,2,I613,1,75-79,1
2013,2,I613,1,80-84,3
2013,2,I613,1,90+,1
2013,2,I613,2,45-49,2
2013,2,I613,2,50-54,1
2013,2,I613,2,55-59,1
2013,2,I613,2,60-64,2
2013,2,I613,2,65-69,1
2013,2,I613,2,75-79,1
2013,2,I613,2,80-84,2
2013,2,I613,2,85-89,2
2013,2,I613,2,90+,2
2013,2,I613,3,50-54,1
2013,2,I613,3,55-59,1
2013,2,I613,3,60-64,3
2013,2,I613,3,65-69,2
2013,2,I613,3,70-74,6
2013,2,I613,3,75-79,3
2013,2,I613,3,80-84,1
2013,2,I613,3,85-89,1
2013,2,I613,3,90+,2
2013,2,I613,4,35-39,1
2013,2,I613,4,55-59,1
2013,2,I613,4,60-64,1
2013,2,I613,4,70-74,1
2013,2,I613,4,75-79,1
2013,2,I613,4,80-84,3
2013,2,I613,4,85-89,10
2013,2,I613,4,90+,3
2013,2,I613,5,45-49,1
2013,2,I613,5,65-69,1
2013,2,I613,5,75-79,2
2013,2,I613,5,80-84,3
2013,2,I613,5,85-89,3
2013,2,I613,5,90+,3
2013,2,I614,1,65-69,1
2013,2,I614,1,70-74,1
2013,2,I614,1,75-79,2
2013,2,I614,1,80-84,1
2013,2,I614,1,90+,2
2013,2,I614,2,35-39,1
2013,2,I614,2,55-59,1
2013,2,I614,2,70-74,5
2013,2,I614,2,75-79,4
2013,2,I614,2,80-84,1
2013,2,I614,2,90+,1
2013,2,I614,3,50-54,1
2013,2,I614,3,70-74,2
2013,2,I614,3,75-79,1
2013,2,I614,3,80-84,3
2013,2,I614,3,85-89,4
2013,2,I614,3,90+,3
2013,2,I614,4,40-44,2
2013,2,I614,4,50-54,1
2013,2,I614,4,70-74,1
2013,2,I614,4,80-84,4
2013,2,I614,4,85-89,3
2013,2,I614,4,90+,3
2013,2,I614,5,65-69,1
2013,2,I614,5,70-74,2
2013,2,I614,5,75-79,2
2013,2,I614,5,80-84,7
2013,2,I614,5,85-89,2
2013,2,I615,1,50-54,1
2013,2,I615,1,55-59,1
2013,2,I615,1,75-79,1
2013,2,I615,1,80-84,2
2013,2,I615,1,85-89,2
2013,2,I615,1,90+,2
2013,2,I615,2,45-49,1
2013,2,I615,2,60-64,1
2013,2,I615,2,80-84,2
2013,2,I615,2,85-89,1
2013,2,I615,2,90+,4
2013,2,I615,3,45-49,1
2013,2,I615,3,70-74,2
2013,2,I615,3,75-79,1
2013,2,I615,3,80-84,1
2013,2,I615,3,85-89,2
2013,2,I615,3,90+,2
2013,2,I615,4,50-54,1
2013,2,I615,4,75-79,3
2013,2,I615,4,80-84,1
2013,2,I615,4,85-89,3
2013,2,I615,4,90+,3
2013,2,I615,5,50-54,1
2013,2,I615,5,75-79,2
2013,2,I615,5,80-84,2
2013,2,I615,5,85-89,2
2013,2,I618,1,45-49,1
2013,2,I618,1,50-54,1
2013,2,I618,2,70-74,3
2013,2,I618,2,90+,1
2013,2,I618,3,50-54,1
2013,2,I619,1,25-29,1
2013,2,I619,1,30-34,2
2013,2,I619,1,35-39,1
2013,2,I619,1,40-44,8
2013,2,I619,1,45-49,6
2013,2,I619,1,50-54,17
2013,2,I619,1,55-59,13
2013,2,I619,1,60-64,18
2013,2,I619,1,65-69,21
2013,2,I619,1,70-74,35
2013,2,I619,1,75-79,70
2013,2,I619,1,80-84,76
2013,2,I619,1,85-89,76
2013,2,I619,1,90+,69
2013,2,I619,2,10-14,1
2013,2,I619,2,<1,1
2013,2,I619,2,25-29,1
2013,2,I619,2,30-34,1
2013,2,I619,2,35-39,2
2013,2,I619,2,40-44,2
2013,2,I619,2,45-49,2
2013,2,I619,2,50-54,10
2013,2,I619,2,55-59,14
2013,2,I619,2,60-64,11
2013,2,I619,2,65-69,21
2013,2,I619,2,70-74,30
2013,2,I619,2,75-79,61
2013,2,I619,2,80-84,98
2013,2,I619,2,85-89,92
2013,2,I619,2,90+,71
2013,2,I619,3,20-24,1
2013,2,I619,3,30-34,2
2013,2,I619,3,35-39,1
2013,2,I619,3,40-44,4
2013,2,I619,3,45-49,5
2013,2,I619,3,50-54,7
2013,2,I619,3,55-59,11
2013,2,I619,3,60-64,17
2013,2,I619,3,65-69,30
2013,2,I619,3,70-74,32
2013,2,I619,3,75-79,56
2013,2,I619,3,80-84,104
2013,2,I619,3,85-89,108
2013,2,I619,3,90+,88
2013,2,I619,4,25-29,2
2013,2,I619,4,35-39,1
2013,2,I619,4,45-49,4
2013,2,I619,4,50-54,3
2013,2,I619,4,55-59,7
2013,2,I619,4,60-64,10
2013,2,I619,4,65-69,17
2013,2,I619,4,70-74,39
2013,2,I619,4,75-79,71
2013,2,I619,4,80-84,106
2013,2,I619,4,85-89,121
2013,2,I619,4,90+,76
2013,2,I619,5,35-39,1
2013,2,I619,5,45-49,3
2013,2,I619,5,50-54,6
2013,2,I619,5,55-59,8
2013,2,I619,5,60-64,6
2013,2,I619,5,65-69,16
2013,2,I619,5,70-74,38
2013,2,I619,5,75-79,68
2013,2,I619,5,80-84,87
2013,2,I619,5,85-89,106
2013,2,I619,5,90+,78
2013,2,I620,1,40-44,2
2013,2,I620,1,50-54,1
2013,2,I620,1,55-59,1
2013,2,I620,1,60-64,3
2013,2,I620,1,70-74,2
2013,2,I620,1,75-79,4
2013,2,I620,1,80-84,11
2013,2,I620,1,85-89,7
2013,2,I620,1,90+,14
2013,2,I620,2,40-44,1
2013,2,I620,2,55-59,1
2013,2,I620,2,60-64,4
2013,2,I620,2,65-69,6
2013,2,I620,2,70-74,2
2013,2,I620,2,75-79,7
2013,2,I620,2,80-84,4
2013,2,I620,2,85-89,9
2013,2,I620,2,90+,13
2013,2,I620,3,40-44,1
2013,2,I620,3,45-49,1
2013,2,I620,3,55-59,1
2013,2,I620,3,60-64,1
2013,2,I620,3,65-69,1
2013,2,I620,3,70-74,2
2013,2,I620,3,75-79,3
2013,2,I620,3,80-84,11
2013,2,I620,3,85-89,13
2013,2,I620,3,90+,18
2013,2,I620,4,40-44,1
2013,2,I620,4,65-69,1
2013,2,I620,4,70-74,1
2013,2,I620,4,75-79,1
2013,2,I620,4,80-84,8
2013,2,I620,4,85-89,16
2013,2,I620,4,90+,16
2013,2,I620,5,35-39,1
2013,2,I620,5,45-49,1
2013,2,I620,5,50-54,1
2013,2,I620,5,55-59,2
2013,2,I620,5,65-69,1
2013,2,I620,5,70-74,3
2013,2,I620,5,75-79,3
2013,2,I620,5,80-84,8
2013,2,I620,5,85-89,13
2013,2,I620,5,90+,18
2013,2,I621,1,90+,1
2013,2,I621,2,85-89,1
2013,2,I621,3,80-84,1
2013,2,I621,3,90+,1
2013,2,I621,4,80-84,1
2013,2,I629,1,25-29,1
2013,2,I629,1,45-49,3
2013,2,I629,1,50-54,3
2013,2,I629,1,55-59,2
2013,2,I629,1,60-64,2
2013,2,I629,1,65-69,7
2013,2,I629,1,70-74,7
2013,2,I629,1,75-79,18
2013,2,I629,1,80-84,16
2013,2,I629,1,85-89,14
2013,2,I629,1,90+,13
2013,2,I629,2,25-29,1
2013,2,I629,2,40-44,1
2013,2,I629,2,45-49,2
2013,2,I629,2,50-54,5
2013,2,I629,2,55-59,2
2013,2,I629,2,60-64,4
2013,2,I629,2,65-69,2
2013,2,I629,2,70-74,11
2013,2,I629,2,75-79,19
2013,2,I629,2,80-84,20
2013,2,I629,2,85-89,17
2013,2,I629,2,90+,17
2013,2,I629,3,40-44,1
2013,2,I629,3,45-49,2
2013,2,I629,3,50-54,2
2013,2,I629,3,55-59,3
2013,2,I629,3,60-64,3
2013,2,I629,3,65-69,6
2013,2,I629,3,70-74,13
2013,2,I629,3,75-79,17
2013,2,I629,3,80-84,32
2013,2,I629,3,85-89,22
2013,2,I629,3,90+,15
2013,2,I629,4,40-44,1
2013,2,I629,4,55-59,1
2013,2,I629,4,60-64,1
2013,2,I629,4,65-69,3
2013,2,I629,4,70-74,10
2013,2,I629,4,75-79,20
2013,2,I629,4,80-84,18
2013,2,I629,4,85-89,23
2013,2,I629,4,90+,21
2013,2,I629,5,45-49,1
2013,2,I629,5,50-54,1
2013,2,I629,5,55-59,1
2013,2,I629,5,65-69,2
2013,2,I629,5,70-74,9
2013,2,I629,5,75-79,16
2013,2,I629,5,80-84,21
2013,2,I629,5,85-89,20
2013,2,I629,5,90+,16
2013,2,I630,1,70-74,1
2013,2,I630,1,80-84,2
2013,2,I630,1,85-89,1
2013,2,I630,1,90+,1
2013,2,I630,2,60-64,1
2013,2,I630,2,70-74,2
2013,2,I630,3,65-69,1
2013,2,I630,3,70-74,1
2013,2,I630,3,75-79,2
2013,2,I630,3,80-84,4
2013,2,I630,3,85-89,1
2013,2,I630,4,75-79,2
2013,2,I630,4,85-89,1
2013,2,I630,5,70-74,3
2013,2,I630,5,85-89,1
2013,2,I631,3,80-84,1
2013,2,I631,4,60-64,1
2013,2,I632,1,65-69,1
2013,2,I632,1,70-74,1
2013,2,I632,1,75-79,2
2013,2,I632,1,80-84,1
2013,2,I632,1,85-89,1
2013,2,I632,1,90+,2
2013,2,I632,2,70-74,2
2013,2,I632,2,75-79,1
2013,2,I632,2,85-89,1
2013,2,I632,2,90+,1
2013,2,I632,3,75-79,1
2013,2,I632,3,80-84,1
2013,2,I632,3,85-89,1
2013,2,I632,3,90+,1
2013,2,I632,4,70-74,2
2013,2,I632,4,85-89,1
2013,2,I632,5,55-59,1
2013,2,I632,5,85-89,1
2013,2,I633,1,75-79,1
2013,2,I633,1,80-84,2
2013,2,I633,1,85-89,2
2013,2,I633,2,20-24,1
2013,2,I633,2,40-44,2
2013,2,I633,2,75-79,1
2013,2,I633,2,80-84,1
2013,2,I633,2,85-89,3
2013,2,I633,2,90+,2
2013,2,I633,3,80-84,3
2013,2,I633,3,85-89,6
2013,2,I633,3,90+,5
2013,2,I633,4,60-64,1
2013,2,I633,4,75-79,1
2013,2,I633,4,80-84,1
2013,2,I633,4,85-89,3
2013,2,I633,4,90+,4
2013,2,I633,5,50-54,1
2013,2,I633,5,70-74,1
2013,2,I633,5,80-84,2
2013,2,I633,5,85-89,4
2013,2,I633,5,90+,2
2013,2,I634,1,45-49,1
2013,2,I634,1,85-89,4
2013,2,I634,2,45-49,2
2013,2,I634,2,80-84,1
2013,2,I634,2,85-89,2
2013,2,I634,2,90+,2
2013,2,I634,3,45-49,1
2013,2,I634,3,85-89,2
2013,2,I634,3,90+,2
2013,2,I634,4,75-79,1
2013,2,I634,4,85-89,3
2013,2,I634,4,90+,1
2013,2,I634,5,60-64,1
2013,2,I634,5,80-84,4
2013,2,I635,1,60-64,1
2013,2,I635,1,75-79,1
2013,2,I635,1,80-84,1
2013,2,I635,1,90+,1
2013,2,I635,2,60-64,1
2013,2,I635,2,65-69,1
2013,2,I635,2,70-74,1
2013,2,I635,2,85-89,1
2013,2,I635,2,90+,2
2013,2,I635,3,55-59,1
2013,2,I635,3,60-64,1
2013,2,I635,3,70-74,1
2013,2,I635,3,75-79,2
2013,2,I635,3,80-84,1
2013,2,I635,3,85-89,2
2013,2,I635,3,90+,1
2013,2,I635,4,90+,1
2013,2,I638,2,75-79,1
2013,2,I638,2,85-89,1
2013,2,I638,3,65-69,1
2013,2,I638,3,75-79,1
2013,2,I638,3,90+,1
2013,2,I638,4,80-84,1
2013,2,I638,5,85-89,2
2013,2,I639,1,01-04,1
2013,2,I639,1,<1,1
2013,2,I639,1,30-34,2
2013,2,I639,1,35-39,1
2013,2,I639,1,40-44,3
2013,2,I639,1,45-49,4
2013,2,I639,1,50-54,4
2013,2,I639,1,55-59,8
2013,2,I639,1,60-64,16
2013,2,I639,1,65-69,20
2013,2,I639,1,70-74,20
2013,2,I639,1,75-79,34
2013,2,I639,1,80-84,62
2013,2,I639,1,85-89,73
2013,2,I639,1,90+,67
2013,2,I639,2,25-29,1
2013,2,I639,2,40-44,2
2013,2,I639,2,45-49,1
2013,2,I639,2,50-54,6
2013,2,I639,2,55-59,6
2013,2,I639,2,60-64,6
2013,2,I639,2,65-69,7
2013,2,I639,2,70-74,23
2013,2,I639,2,75-79,39
2013,2,I639,2,80-84,62
2013,2,I639,2,85-89,104
2013,2,I639,2,90+,108
2013,2,I639,3,<1,1
2013,2,I639,3,15-19,1
2013,2,I639,3,40-44,1
2013,2,I639,3,45-49,4
2013,2,I639,3,50-54,2
2013,2,I639,3,55-59,2
2013,2,I639,3,60-64,5
2013,2,I639,3,65-69,12
2013,2,I639,3,70-74,21
2013,2,I639,3,75-79,42
2013,2,I639,3,80-84,63
2013,2,I639,3,85-89,87
2013,2,I639,3,90+,124
2013,2,I639,4,45-49,3
2013,2,I639,4,55-59,4
2013,2,I639,4,60-64,4
2013,2,I639,4,65-69,13
2013,2,I639,4,70-74,19
2013,2,I639,4,75-79,49
2013,2,I639,4,80-84,51
2013,2,I639,4,85-89,81
2013,2,I639,4,90+,129
2013,2,I639,5,30-34,1
2013,2,I639,5,45-49,1
2013,2,I639,5,55-59,1
2013,2,I639,5,60-64,6
2013,2,I639,5,65-69,8
2013,2,I639,5,70-74,16
2013,2,I639,5,75-79,37
2013,2,I639,5,80-84,69
2013,2,I639,5,85-89,96
2013,2,I639,5,90+,121
2013,2,I64,1,35-39,2
2013,2,I64,1,40-44,2
2013,2,I64,1,45-49,5
2013,2,I64,1,50-54,7
2013,2,I64,1,55-59,19
2013,2,I64,1,60-64,29
2013,2,I64,1,65-69,48
2013,2,I64,1,70-74,106
2013,2,I64,1,75-79,195
2013,2,I64,1,80-84,321
2013,2,I64,1,85-89,422
2013,2,I64,1,90+,508
2013,2,I64,2,40-44,3
2013,2,I64,2,45-49,4
2013,2,I64,2,50-54,5
2013,2,I64,2,55-59,13
2013,2,I64,2,60-64,21
2013,2,I64,2,65-69,37
2013,2,I64,2,70-74,95
2013,2,I64,2,75-79,194
2013,2,I64,2,80-84,352
2013,2,I64,2,85-89,439
2013,2,I64,2,90+,738
2013,2,I64,3,40-44,1
2013,2,I64,3,45-49,2
2013,2,I64,3,50-54,9
2013,2,I64,3,55-59,4
2013,2,I64,3,60-64,16
2013,2,I64,3,65-69,34
2013,2,I64,3,70-74,76
2013,2,I64,3,75-79,165
2013,2,I64,3,80-84,353
2013,2,I64,3,85-89,558
2013,2,I64,3,90+,796
2013,2,I64,4,45-49,1
2013,2,I64,4,50-54,1
2013,2,I64,4,55-59,6
2013,2,I64,4,60-64,19
2013,2,I64,4,65-69,37
2013,2,I64,4,70-74,70
2013,2,I64,4,75-79,160
2013,2,I64,4,80-84,346
2013,2,I64,4,85-89,491
2013,2,I64,4,90+,823
2013,2,I64,5,35-39,1
2013,2,I64,5,45-49,1
2013,2,I64,5,50-54,3
2013,2,I64,5,55-59,4
2013,2,I64,5,60-64,9
2013,2,I64,5,65-69,18
2013,2,I64,5,70-74,46
2013,2,I64,5,75-79,129
2013,2,I64,5,80-84,301
2013,2,I64,5,85-89,469
2013,2,I64,5,90+,790
2013,2,I670,2,20-24,1
2013,2,I671,1,30-34,2
2013,2,I671,1,55-59,2
2013,2,I671,1,60-64,1
2013,2,I671,1,65-69,2
2013,2,I671,1,70-74,1
2013,2,I671,2,35-39,1
2013,2,I671,2,65-69,1
2013,2,I671,2,80-84,1
2013,2,I671,2,85-89,1
2013,2,I671,2,90+,1
2013,2,I671,3,50-54,1
2013,2,I671,3,65-69,1
2013,2,I671,3,70-74,1
2013,2,I671,4,50-54,1
2013,2,I671,4,80-84,1
2013,2,I671,5,55-59,1
2013,2,I671,5,65-69,1
2013,2,I671,5,80-84,1
2013,2,I672,1,85-89,1
2013,2,I672,1,90+,3
2013,2,I672,2,80-84,1
2013,2,I672,2,85-89,4
2013,2,I672,2,90+,6
2013,2,I672,3,80-84,3
2013,2,I672,3,85-89,2
2013,2,I672,3,90+,3
2013,2,I672,4,75-79,1
2013,2,I672,4,80-84,1
2013,2,I672,4,85-89,2
2013,2,I672,4,90+,16
2013,2,I672,5,85-89,1
2013,2,I672,5,90+,4
2013,2,I673,2,60-64,1
2013,2,I673,4,55-59,1
2013,2,I674,3,60-64,1
2013,2,I674,3,80-84,1
2013,2,I674,3,85-89,1
2013,2,I677,1,01-04,1
2013,2,I677,1,40-44,1
2013,2,I677,1,80-84,1
2013,2,I677,3,65-69,1
2013,2,I677,3,75-79,2
2013,2,I677,4,75-79,1
2013,2,I677,5,25-29,1
2013,2,I677,5,70-74,1
2013,2,I678,1,<1,1
2013,2,I678,1,15-19,1
2013,2,I678,1,30-34,1
2013,2,I678,1,60-64,1
2013,2,I678,1,70-74,2
2013,2,I678,1,75-79,3
2013,2,I678,1,80-84,2
2013,2,I678,1,85-89,6
2013,2,I678,1,90+,3
2013,2,I678,2,45-49,1
2013,2,I678,2,50-54,1
2013,2,I678,2,55-59,1
2013,2,I678,2,65-69,1
2013,2,I678,2,85-89,1
2013,2,I678,2,90+,3
2013,2,I678,3,01-04,1
2013,2,I678,3,<1,1
2013,2,I678,3,45-49,1
2013,2,I678,3,55-59,1
2013,2,I678,3,60-64,2
2013,2,I678,3,65-69,1
2013,2,I678,3,75-79,1
2013,2,I678,3,80-84,2
2013,2,I678,3,85-89,7
2013,2,I678,3,90+,4
2013,2,I678,4,<1,1
2013,2,I678,4,65-69,2
2013,2,I678,4,70-74,2
2013,2,I678,4,75-79,1
2013,2,I678,4,80-84,3
2013,2,I678,4,85-89,7
2013,2,I678,4,90+,6
2013,2,I678,5,60-64,1
2013,2,I678,5,65-69,1
2013,2,I678,5,75-79,1
2013,2,I678,5,80-84,1
2013,2,I678,5,85-89,3
2013,2,I678,5,90+,5
2013,2,I679,1,50-54,2
2013,2,I679,1,55-59,3
2013,2,I679,1,60-64,4
2013,2,I679,1,65-69,6
2013,2,I679,1,70-74,24
2013,2,I679,1,75-79,31
2013,2,I679,1,80-84,86
2013,2,I679,1,85-89,130
2013,2,I679,1,90+,208
2013,2,I679,2,50-54,2
2013,2,I679,2,55-59,2
2013,2,I679,2,60-64,1
2013,2,I679,2,65-69,8
2013,2,I679,2,70-74,7
2013,2,I679,2,75-79,34
2013,2,I679,2,80-84,106
2013,2,I679,2,85-89,168
2013,2,I679,2,90+,264
2013,2,I679,3,40-44,1
2013,2,I679,3,60-64,1
2013,2,I679,3,65-69,4
2013,2,I679,3,70-74,14
2013,2,I679,3,75-79,53
2013,2,I679,3,80-84,114
2013,2,I679,3,85-89,208
2013,2,I679,3,90+,370
2013,2,I679,4,50-54,1
2013,2,I679,4,55-59,1
2013,2,I679,4,65-69,10
2013,2,I679,4,70-74,11
2013,2,I679,4,75-79,50
2013,2,I679,4,80-84,103
2013,2,I679,4,85-89,219
2013,2,I679,4,90+,369
2013,2,I679,5,45-49,1
2013,2,I679,5,65-69,4
2013,2,I679,5,70-74,18
2013,2,I679,5,75-79,44
2013,2,I679,5,80-84,105
2013,2,I679,5,85-89,192
2013,2,I679,5,90+,322
2013,2,I690,3,45-49,1
2013,2,I690,3,65-69,1
2013,2,I690,3,70-74,1
2013,2,I690,4,60-64,1
2013,2,I690,4,80-84,1
2013,2,I691,2,65-69,1
2013,2,I691,2,80-84,2
2013,2,I691,2,90+,1
2013,2,I691,3,75-79,1
2013,2,I691,5,80-84,1
2013,2,I692,1,80-84,1
2013,2,I692,2,70-74,1
2013,2,I693,1,50-54,1
2013,2,I693,1,55-59,1
2013,2,I693,1,60-64,1
2013,2,I693,1,65-69,1
2013,2,I693,1,80-84,1
2013,2,I693,1,90+,2
2013,2,I693,2,50-54,1
2013,2,I693,2,65-69,2
2013,2,I693,2,70-74,1
2013,2,I693,2,80-84,5
2013,2,I693,3,75-79,1
2013,2,I693,3,80-84,2
2013,2,I693,3,85-89,2
2013,2,I693,4,65-69,1
2013,2,I693,4,70-74,1
2013,2,I693,4,75-79,1
2013,2,I693,4,80-84,3
2013,2,I693,4,85-89,4
2013,2,I693,4,90+,1
2013,2,I693,5,65-69,1
2013,2,I693,5,75-79,1
2013,2,I693,5,80-84,2
2013,2,I693,5,85-89,1
2013,2,I694,1,65-69,2
2013,2,I694,1,70-74,3
2013,2,I694,1,75-79,5
2013,2,I694,1,80-84,6
2013,2,I694,1,85-89,3
2013,2,I694,1,90+,6
2013,2,I694,2,65-69,1
2013,2,I694,2,70-74,4
2013,2,I694,2,75-79,4
2013,2,I694,2,80-84,4
2013,2,I694,2,85-89,10
2013,2,I694,2,90+,10
2013,2,I694,3,70-74,3
2013,2,I694,3,75-79,4
2013,2,I694,3,80-84,4
2013,2,I694,3,85-89,13
2013,2,I694,3,90+,15
2013,2,I694,4,65-69,1
2013,2,I694,4,70-74,1
2013,2,I694,4,75-79,1
2013,2,I694,4,80-84,6
2013,2,I694,4,85-89,9
2013,2,I694,4,90+,8
2013,2,I694,5,70-74,3
2013,2,I694,5,75-79,1
2013,2,I694,5,80-84,3
2013,2,I694,5,85-89,4
2013,2,I694,5,90+,15
2013,2,I698,1,65-69,1
2013,2,I698,1,75-79,3
2013,2,I698,1,80-84,9
2013,2,I698,1,85-89,14
2013,2,I698,1,90+,14
2013,2,I698,2,70-74,3
